Lon,Lat,SST,SSS,SSH,Chl,O2,Nppv,MLD,East,North,EKE,Up
150.1,37.54,19.61145443,34.58016544,0.805771258,0.552361488,232.1255493,23.08127213,15.19116508,0.521062351,-0.404891643,0.217721608,-7.22E-07
150.1,37.79,19.78114785,34.63110733,0.698942039,0.546841443,232.2646484,24.48275566,16.85437775,0.588944044,-0.583695193,0.343777583,-5.98E-07
150.1,38.04,20.33116489,34.61524412,0.574264579,0.533572495,232.8621521,24.84043121,21.149079,0.649356703,-0.762284643,0.501371002,-1.14E-06
150.1,38.54,21.77466393,34.93411128,0.189067642,0.880361259,241.4156342,37.90871429,19.74661647,1.053139448,-1.267479923,1.357804026,7.98E-07
150.1,38.79,18.02018091,34.42034573,-0.007499642,0.962974191,248.6308899,49.00959396,12.27412372,0.699211488,-1.020538251,0.765197513,-2.51E-06
150.1,39.04,16.11887762,34.16491021,-0.087811526,0.946079731,254.4616699,48.66850662,11.8944486,0.223697113,-0.535214527,0.168247494,-1.16E-06
150.35,35.79,26.987289,34.28812154,1.067989482,0.122465968,208.8934326,5.561433792,11.16685592,-0.038753227,0.106255319,0.006396003,5.43E-07
150.35,37.04,20.33189837,34.62337452,0.919393268,0.502913594,231.6718445,22.03888893,14.97467878,0.509467165,-0.318955039,0.180644554,-3.98E-07
150.35,38.04,21.97114118,34.82536613,0.379773993,0.677300036,237.8096008,30.20706749,22.0195375,0.876191537,-1.168195864,1.066196592,6.93E-07
150.35,38.29,21.6342676,34.87324821,0.160000814,0.771778703,242.2961273,35.02713013,12.05014579,0.985276229,-1.432325972,1.511163469,-1.57E-06
150.35,38.54,17.86929295,34.33638043,-0.034563093,0.93083635,247.8047333,42.90969276,11.4288347,0.636458112,-0.962276447,0.665527445,-2.46E-06
150.6,35.54,27.019477,34.34793981,1.111256586,0.090327784,209.8503723,3.425086737,10.49270757,-0.067241783,0.227004078,0.028026154,6.40E-07
150.6,35.79,27.06703801,34.32230038,1.111512211,0.09893059,209.5102692,3.833906651,10.85164759,-0.066141303,0.243310056,0.031787228,-5.96E-08
150.6,37.04,20.18823263,34.56227112,0.854560349,0.571425498,233.4605713,25.33433342,15.2945687,0.483212484,-0.341624422,0.175100775,2.74E-07
150.85,35.54,27.06567213,34.29626952,1.166400227,0.090472955,210.1956787,3.573031783,10.94290357,-0.042247506,0.297711686,0.04520855,-6.63E-08
150.85,37.04,20.24070379,34.54867427,0.775725491,0.591982484,235.4778595,25.87594032,16.22726048,0.646612419,-0.441968507,0.306721891,2.90E-07
151.1,35.29,26.9393834,34.34734556,1.181614571,0.092925385,210.5007629,3.966536999,10.46302414,-0.181434114,0.19670484,0.035805566,-7.61E-08
151.1,35.54,26.93803575,34.3671591,1.211409436,0.091561519,210.1222992,3.783311129,10.46302393,0.020308152,0.1285381,0.008467232,4.28E-08
151.1,37.04,20.32888858,34.56825892,0.657044742,0.580040753,236.3759918,25.13437843,15.65155008,0.862487561,-0.680930972,0.603775891,-1.94E-07
151.35,35.29,26.74820052,34.35705821,1.211900287,0.097056843,210.8656158,4.261031628,10.46307087,-0.159295452,-0.053710907,0.014129951,5.25E-07
151.35,37.04,20.52604315,34.59929403,0.507706344,0.545262575,236.7989044,23.00143242,12.77187284,0.974659284,-0.808686972,0.801967669,-7.13E-07
151.6,35.04,26.71730317,34.27980084,1.126553125,0.10148146,211.4717712,4.516893387,10.46302414,-0.524692423,-0.190929482,0.155878103,-6.43E-07
151.6,35.29,26.7130608,34.2205658,1.197153529,0.100323811,211.2921448,4.500013351,10.49196868,-0.063484889,-0.330291169,0.056561294,9.04E-07
151.6,36.79,20.43291198,34.56408056,0.567828937,0.499662071,235.5336456,21.4747448,14.08767329,0.676217788,-0.720430864,0.488145563,7.13E-07
151.6,37.04,21.49917539,34.77688768,0.347075401,0.503846467,237.6801605,21.51956367,12.24248791,1.115550432,-0.887731029,1.016259573,-1.50E-06
151.85,35.04,26.75535689,34.23375999,1.107483718,0.101139553,211.4684753,4.471022129,10.46305582,-0.402927927,-0.305139921,0.127730643,-3.18E-07
151.85,36.79,21.09508366,34.68995878,0.434621086,0.473527938,237.5914917,19.78544426,12.81125037,0.774080601,-0.758580135,0.587322299,-3.96E-07
151.85,37.04,21.93862343,34.89734014,0.184119703,0.497876108,239.7127228,21.20446587,11.8849909,1.188917968,-0.894769794,1.10706946,-1.22E-06
152.1,35.04,26.8363444,34.2159462,1.078250964,0.100809537,211.4383545,4.445191383,10.46298716,-0.30627485,-0.313391,0.096009101,-2.42E-07
152.1,35.29,26.83425268,34.07870229,1.109433002,0.098261036,210.977005,4.32472086,10.5712666,0.051938485,-0.351219707,0.063026444,1.22E-06
152.1,35.54,26.69552867,34.08095042,1.096676734,0.100726098,210.6792603,4.292962074,10.5162043,0.160943043,-0.399800026,0.092871362,-1.24E-07
152.1,35.79,26.37664159,34.07386102,1.026959611,0.130582139,210.8555756,5.7524786,10.9048784,0.473499689,-0.521934066,0.248308562,-2.72E-07
152.1,36.04,26.39065064,34.0836597,0.891683042,0.158071175,211.2318726,7.143965244,10.83100986,0.655665795,-0.68976138,0.452834198,-7.92E-07
152.1,37.04,21.07553238,34.80801625,0.031321697,0.477646232,242.5002518,19.63425922,10.95132648,1.119111508,-0.611070853,0.812909078,-1.58E-07
152.1,37.29,17.25072077,34.26202732,-0.235156791,0.511265576,246.7758942,17.5233326,10.46286435,0.545025157,-0.106851555,0.154234838,6.69E-07
152.1,37.54,17.50712056,34.31817627,-0.268448404,0.642638564,252.9564514,18.93151474,10.46564145,-0.14363408,0.142917064,0.020528018,5.12E-07
152.1,37.79,18.84042041,34.52164417,-0.213370628,0.703406274,254.7089539,21.00589371,10.6465524,-0.095303134,0.010064895,0.004591995,4.76E-07
152.1,38.04,16.60486899,34.34522883,-0.201350123,0.657116175,253.3348236,19.5213623,10.52161365,-0.103733154,-0.021715858,0.005616073,-3.64E-07
152.1,38.29,16.27077272,34.32651011,-0.149684563,0.643628836,252.9893341,19.1331768,10.46563541,-0.197675712,-0.020625954,0.019750558,1.71E-07
152.1,38.54,16.35094176,34.35363261,-0.103749158,0.649220645,253.2934113,20.0121727,10.46571509,-0.165001616,-0.04189929,0.014490542,5.03E-07
152.1,38.79,16.55551593,34.40178977,-0.065705706,0.686079979,253.8686218,22.99418068,10.5373319,-0.150073489,-0.07084281,0.013770378,1.06E-07
152.1,39.04,16.45700518,34.41423119,-0.028926484,0.765622616,257.0203247,30.99417877,10.53667969,-0.134413772,-0.096913627,0.013729657,3.60E-07
152.1,39.29,16.38774639,34.41670863,0.005232864,0.83529824,264.2938538,35.00837326,10.5003323,-0.140116396,-0.057332406,0.011459805,1.39E-07
152.1,39.54,16.2210101,34.3831465,0.034996406,0.834848702,264.2550659,36.28614807,10.46651724,-0.092071028,0.025056579,0.004552453,-2.81E-07
152.1,39.79,16.26463074,34.4303538,0.067130204,0.821432531,262.7202606,36.49106979,10.46325562,-0.07263606,0.109167693,0.008596791,-4.22E-07
152.1,40.04,16.14877563,34.42906019,0.098302774,0.807644427,263.0446167,34.7675972,10.64014541,-0.018015371,0.136079402,0.009421079,-1.03E-06
152.1,41.04,14.42251227,34.23068068,-0.10744881,0.832433641,270.2136841,29.00930595,13.9265302,0.308246763,0.439229624,0.143969365,-4.66E-08
152.35,36.04,26.25916502,34.04055532,0.763325989,0.163736165,212.0181885,7.352767467,11.54686377,0.862047997,-0.837376429,0.722163016,-1.99E-06
152.35,36.29,26.0645593,33.83417087,0.500672585,0.173905477,213.3639832,7.695213318,12.10507245,1.174938308,-1.286660592,1.517987753,-1.04E-06
152.35,40.04,16.23975976,34.40215768,0.140588531,0.798655033,265.7849426,32.43918228,10.46302372,-0.052636263,0.319934265,0.052564255,-1.14E-06
152.35,40.29,15.96655549,34.38662762,0.144772222,0.813914001,266.1158447,33.15667725,10.50034332,0.096063667,0.324981011,0.057420443,-4.54E-07
152.35,40.79,17.1316807,34.53263007,0.060489026,0.787845969,264.523056,25.38019753,21.7216541,0.316631588,0.299038262,0.094839722,-1.92E-07
152.35,41.04,16.60632706,34.50479168,-0.006049264,0.84227854,268.2299805,28.76313972,20.85160425,0.32007281,0.385535896,0.125542265,4.09E-07
152.35,41.29,15.91676606,34.43260786,-0.069067257,0.889285862,276.5747986,27.4560318,19.76049614,0.321356495,0.444239345,0.150309296,9.64E-07
152.6,36.29,25.6907532,33.73861186,0.27735087,0.168785535,214.5375671,7.443255901,11.04786221,1.222423772,-0.838446788,1.098656447,-1.13E-06
152.6,40.29,14.92124494,34.19732666,0.204686233,0.812830746,266.3599854,32.58852005,10.46302414,0.080948855,0.358678795,0.067601597,-3.82E-08
152.6,40.54,15.19558133,34.31089359,0.17371429,0.734946132,263.8113708,21.64209366,17.91635662,0.162441961,0.194804142,0.032168022,2.34E-07
152.6,40.79,16.33718597,34.46494548,0.116048281,0.734771013,263.8772583,20.55105209,20.25338936,0.233816874,0.179303596,0.043410055,3.11E-09
152.6,41.29,15.97915681,34.40081067,0.002064738,0.864814639,270.3422852,27.8804512,15.9243358,0.275909141,0.21863612,0.061963804,-2.89E-07
152.85,36.29,25.6271748,33.7564231,0.223564295,0.162936255,215.2548828,7.269871712,10.46856075,1.243282715,-0.254421319,0.805241059,-1.06E-06
152.85,36.54,24.58703295,33.9006691,0.008089183,0.158449203,218.2970123,7.074865341,10.46302425,0.492706064,-0.192357442,0.139880325,2.46E-07
152.85,40.29,13.91991096,34.11051517,0.256803534,0.845903456,266.8765564,32.96640778,10.46302414,0.076567784,0.262176736,0.037299633,1.51E-06
152.85,40.54,14.58546797,34.19312308,0.219449977,0.798195422,265.4355164,27.76592159,13.50152577,0.208732428,0.188478931,0.039546767,1.94E-07
152.85,41.29,15.88179768,34.35144424,0.047292195,0.8365134,265.7126465,26.92553711,14.68156306,0.210151558,0.133011227,0.030927832,1.47E-07
152.85,41.54,15.81269815,34.36413998,0.000860852,0.871304572,270.7941284,26.98496437,16.65428458,0.378288031,0.245002568,0.101564046,3.95E-07
153.1,36.54,24.36830796,34.00349172,-0.020280322,0.151927292,218.8222656,6.788950443,10.46302403,0.431841822,-0.121698366,0.100648926,-5.61E-07
153.1,40.29,12.90375148,34.1164661,0.267183817,0.799184024,265.8852539,25.52204514,15.62101131,-0.009894635,-0.092194644,0.004298878,3.60E-07
153.1,40.54,14.16741943,34.1530039,0.244704521,0.810602754,265.9133911,28.14940262,12.99609555,0.207254262,0.020850858,0.021694544,-6.00E-10
153.1,41.54,15.98617225,34.41276254,0.045339171,0.858867884,268.4013977,26.47233391,16.69424036,0.274812298,0.141512272,0.047773761,4.26E-09
153.35,36.54,24.78139814,33.99478107,-0.026055121,0.149159938,218.4999695,6.677650452,10.49308046,0.39639197,0.040465417,0.079382022,-9.45E-07
153.35,36.79,24.82404984,34.05766932,-0.073340088,0.138513863,219.7141266,6.053236485,10.46302425,0.129483768,-0.037055906,0.009069593,-4.19E-07
153.35,40.29,13.47575951,34.14313761,0.246476246,0.79171145,266.1377563,25.89372063,17.13052029,-0.040904651,-0.342855311,0.059611477,6.71E-07
153.35,40.54,14.54327446,34.13792843,0.237621637,0.857899904,267.0092773,33.28449631,10.46302403,0.19045902,-0.096875694,0.022829769,-3.98E-08
153.35,40.79,14.8359961,34.15156598,0.191508803,0.852422237,266.5303955,33.75942612,10.46302403,0.253495584,0.016699182,0.032269437,-1.48E-07
153.35,41.54,16.00444253,34.48729324,0.079513143,0.860531151,268.0019226,26.1889267,16.6983633,0.251004666,0.133631046,0.040430299,4.37E-07
153.35,41.79,15.73480701,34.39130105,-0.004739462,0.883694828,269.0940552,25.34089851,17.55869018,0.546598378,0.113239697,0.155796508,2.34E-07
153.6,36.79,24.77982076,33.90763855,-0.001823421,0.142661721,218.4564514,6.189900398,10.46302414,0.118940929,0.727648755,0.271809828,5.68E-07
153.6,40.04,14.54496023,34.17404811,0.185388188,0.82053262,265.2770996,28.56194878,16.54886002,-0.105809831,-0.264324763,0.04053165,-5.30E-08
153.6,40.29,14.38850413,34.18275579,0.197146098,0.78843838,266.000946,25.78112984,17.96766959,-0.031587562,-0.368594756,0.068429934,-4.50E-07
153.6,40.79,15.14710543,34.22356033,0.181901099,0.868985951,266.7243652,34.60268402,10.46302403,0.150075359,-0.007982503,0.011293167,-9.69E-07
153.6,41.79,15.70336299,34.40072462,0.01015824,0.872591913,265.9601746,24.54743958,19.02094396,0.518706507,0.012346535,0.134604439,-1.05E-06
153.85,36.79,25.7618849,33.79762861,0.25415473,0.145158663,216.4504852,6.190823078,10.46303325,0.257741926,1.333154228,0.921865548,1.61E-06
153.85,37.04,25.60465389,33.7808876,0.208887499,0.142745405,216.0131226,5.941327572,10.46304099,0.199913492,1.270814498,0.827467447,1.17E-06
153.85,40.04,15.17839824,34.20151181,0.164957174,0.821209788,264.2141724,28.2916832,16.45611742,-0.057795943,-0.186661679,0.019091477,4.77E-07
153.85,40.79,15.58141157,34.35628594,0.175441446,0.917434514,265.8639832,37.72219467,10.46304597,0.061146191,-0.023782869,0.002152241,7.23E-07
153.85,41.04,15.51942656,34.39011934,0.167466486,0.939493537,264.4934387,38.24325562,10.46302425,0.102489849,0.080695272,0.008507948,4.68E-07
153.85,41.79,16.00579702,34.4559466,0.054966795,0.92282173,264.5180206,32.48176575,15.33970112,0.23105391,0.23434482,0.054151702,-4.19E-08
153.85,42.04,16.59638935,34.5140898,0.060500425,0.991331458,266.1256104,40.31245804,10.71767659,0.076831162,0.319118066,0.053869684,-3.60E-07
154.1,35.04,20.65755102,34.55555979,0.589183013,0.154966608,231.7230988,5.291435242,16.43181684,-0.395339194,0.323639691,0.130517864,9.08E-08
154.1,35.79,20.50528632,34.6236958,0.746641748,0.176033676,232.9111633,6.499700069,21.34399499,-0.006206281,0.375600616,0.07055717,-4.48E-07
154.1,36.04,20.61447652,34.6481035,0.713941455,0.198261738,232.9424133,7.716839314,23.5755948,0.211501845,0.380017201,0.094573052,-4.25E-07
154.1,36.29,20.75659053,34.6339781,0.612243785,0.234881327,233.1745148,9.778619766,20.1545709,0.551843233,0.477586349,0.266309837,1.20E-07
154.1,36.54,21.47373348,34.77313868,0.444983406,0.252337128,234.0595856,11.00870609,17.77745639,0.619198746,0.315221684,0.241385899,1.44E-06
154.1,36.79,21.01798672,34.72890133,0.268254303,0.261571914,235.6819153,11.69279289,15.36557229,0.616405441,0.031841329,0.190484769,3.73E-07
154.1,37.04,22.94925308,34.14913411,0.293416771,0.206206486,226.6222382,8.995448828,12.10478841,0.341451663,0.489610006,0.178153598,4.91E-07
154.1,37.29,19.83620601,34.59025362,0.066586415,0.28433162,241.3656464,12.98241711,16.2273337,0.213182338,0.016781502,0.022864164,3.31E-07
154.1,37.54,19.42797809,34.53856744,-0.01650017,0.294274122,243.0803375,13.32365417,14.5087026,0.407022559,0.040127121,0.083638775,6.01E-08
154.1,37.79,17.04545021,34.19181951,-0.123326869,0.313632011,245.9304047,13.14223194,11.14727063,0.238862596,0.033054042,0.029073955,3.51E-07
154.1,38.04,16.34254477,34.11590576,-0.134302242,0.381017745,251.1533661,13.22230721,11.11883661,-0.068300106,0.055856737,0.00389244,-1.94E-07
154.1,38.29,16.38866488,34.12886683,-0.128759592,0.44838053,253.0639877,14.63300657,11.87971332,-0.106463587,-0.019926463,0.00586578,3.87E-07
154.1,38.54,16.48551793,34.23174498,-0.08684242,0.462622762,251.2481689,16.28547478,12.2707386,-0.226209611,-0.089209968,0.029564603,-3.14E-07
154.1,38.79,17.03179847,34.41988881,-0.044773577,0.550078094,251.0750885,21.96136856,13.34999837,-0.195555271,-0.117730665,0.026051187,7.74E-08
154.1,39.04,17.43073082,34.50898107,0.012980726,0.633100569,253.6448517,28.59546089,15.3192624,-0.297239724,-0.114472711,0.050727728,-1.43E-07
154.1,39.29,17.6534765,34.59395133,0.083263997,0.633074284,255.6500549,29.35022926,17.40164736,-0.178733656,-0.117855367,0.022917804,2.86E-07
154.1,39.54,15.33287038,34.15266164,0.099169668,0.745043635,260.9548645,31.97860718,15.43643453,-0.061986679,-0.061911655,0.003837701,5.57E-08
154.1,39.79,15.23165078,34.13584773,0.130177668,0.820893884,263.338623,32.71076965,15.61974515,-0.165623005,-0.136881677,0.023083787,-5.19E-07
154.1,40.04,15.54527113,34.2618938,0.147082516,0.817953706,262.1431885,29.8158474,17.15995301,-0.01473372,-0.252207675,0.031912897,2.52E-08
154.1,41.04,15.48019727,34.30303446,0.139158984,0.944473922,260.7859497,40.22250366,10.49662993,-0.007017446,-0.284168621,0.040400525,-7.61E-07
154.1,41.29,15.40467548,34.33892102,0.145160759,0.969977617,261.4710999,40.29823303,10.46302414,0.075295783,-0.100546274,0.007889504,-6.88E-08
154.1,41.54,15.44291125,34.35122002,0.129763612,0.988421381,262.1755981,40.84695435,10.46305678,0.117680699,0.044759032,0.007926059,1.85E-07
154.1,41.79,15.61505975,34.32947752,0.112869161,0.99556601,262.6630554,41.1782341,10.52020613,0.08740594,0.121279236,0.011174226,9.90E-08
154.1,42.04,15.7202993,34.31486554,0.102952263,1.006564498,263.2076416,41.04730225,10.6710222,0.090731788,0.165383427,0.017791968,7.51E-08
154.35,35.04,20.77644677,34.56553904,0.643481092,0.156010255,231.6093216,5.392271757,14.60704544,-0.372365043,0.450581089,0.170839521,-6.06E-07
154.35,35.79,20.74622133,34.64935303,0.821519223,0.193018183,233.0751343,6.945169449,22.94611168,-0.030515722,0.444803473,0.099390669,-9.85E-08
154.35,37.29,26.24384732,33.84209612,0.555698875,0.1366539,213.9771576,5.448691845,10.46299468,0.492387245,0.656000475,0.336390911,1.33E-07
154.6,35.04,20.78525363,34.56775962,0.722158041,0.167136133,231.5794373,5.593998194,14.52453677,-0.373983603,0.516959911,0.203555642,-9.22E-07
154.6,35.54,20.88874054,34.64511151,0.877469238,0.238875933,233.3088074,8.638705254,19.6902434,-0.239748403,0.475821747,0.141942816,-3.33E-07
154.6,35.79,20.62048191,34.65305795,0.906147725,0.244423226,233.6424255,8.973912239,21.19139502,-0.041455884,0.492971294,0.122369644,-7.64E-08
154.6,37.29,26.27247598,33.91830656,0.64853492,0.130226806,213.8143158,5.22386694,10.74895869,0.418265949,0.202860233,0.108049339,2.25E-07
154.85,34.79,20.7424469,34.53799778,0.722505861,0.157773256,231.2638855,5.303717136,12.89201673,-0.407737517,0.552290042,0.235637087,-8.53E-07
154.85,35.04,20.83778148,34.57048882,0.813157625,0.202122726,232.2273941,6.919121027,15.00637537,-0.40910492,0.545155812,0.232280847,-5.23E-07
154.85,35.29,20.92447684,34.59976196,0.893524018,0.230658278,233.4884796,8.475687981,16.36631902,-0.315872295,0.549629629,0.200934018,6.21E-09
154.85,35.54,20.33048164,34.61338001,0.955856396,0.286330789,234.7515259,11.22731018,16.2518567,-0.274506642,0.539083673,0.182982551,-3.12E-07
154.85,37.29,26.1714183,33.97873688,0.672975461,0.127015635,213.956665,5.142734051,11.25703335,0.368416409,-0.094527003,0.072333002,1.36E-07
154.85,37.54,26.09613673,33.88042026,0.56383627,0.136973217,214.4163513,5.468354702,10.73009766,0.719395571,-0.091189171,0.262922726,8.27E-07
155.1,34.79,20.84137789,34.55567847,0.817726718,0.184460521,231.6220245,6.281642914,13.05703184,-0.422684739,0.51234841,0.220581641,-3.40E-09
155.1,35.29,20.25645002,34.55207147,0.979099592,0.269667804,234.8343811,10.60759211,13.23684412,-0.377161332,0.480565209,0.186596795,-2.26E-07
155.1,35.54,19.93614896,34.56924227,1.037329568,0.315781206,235.6680298,12.56393814,14.56680393,-0.260520485,0.37205312,0.103147223,5.10E-08
155.1,37.54,25.89262878,33.86870999,0.524916338,0.141979203,214.8490295,5.642045498,10.62550524,0.737972604,-0.456460446,0.376479851,1.39E-06
155.35,34.79,20.84998406,34.54312134,0.894073718,0.237371683,232.4889679,8.716950417,11.83003245,-0.387934595,0.383183592,0.148661458,2.80E-08
155.35,35.29,20.00395075,34.53915172,1.038818333,0.269651957,235.0993576,10.66664553,13.52553087,-0.26166198,0.255916212,0.06698005,4.66E-07
155.35,37.54,25.45744536,33.85684374,0.421799892,0.148784041,216.2563934,5.941688061,10.97561179,0.696470718,-0.762257834,0.533054233,3.81E-07
155.35,37.79,24.9656478,33.88668103,0.283603824,0.154027581,218.5627289,6.106593609,11.20361529,0.670033707,-0.527503077,0.363602332,4.25E-07
155.6,34.79,20.32450167,34.4846539,0.953503887,0.282890558,233.5110474,10.94952297,11.35474014,-0.408325334,0.334794765,0.139408557,1.63E-07
155.6,35.04,19.97887336,34.50643328,1.017456286,0.271054685,234.7326355,10.74872684,11.64480803,-0.301271415,0.165663707,0.059104465,-7.59E-08
155.6,35.29,19.94367674,34.54742898,1.056093117,0.245435908,234.8197632,9.647031307,14.69426605,-0.151282718,0.05729624,0.01308466,-4.37E-07
155.6,37.79,23.52369097,33.89657084,0.172184501,0.157834932,223.5211639,6.17397213,11.08091545,0.331994784,-0.373931469,0.12502264,-6.70E-07
155.85,34.79,20.10314073,34.47789171,0.989795486,0.29366833,233.9875031,11.60409069,11.33591112,-0.256369748,0.149481143,0.04403503,-2.90E-07
155.85,35.04,20.06165822,34.49284066,1.025056707,0.257613301,234.4369507,10.23214817,12.86513657,-0.182191452,-0.012284592,0.016672318,9.29E-08
155.85,35.29,20.01701864,34.55395465,1.044057528,0.200656295,234.0841064,7.759651661,16.91736137,-0.076895418,-0.084158182,0.006497752,-1.60E-07
155.85,37.79,23.29002508,33.95554521,0.125940208,0.15878208,226.9494781,5.945329189,10.82910495,0.052778463,-0.13819661,0.010941935,-4.79E-07
155.85,38.04,19.86650032,34.04047818,0.021361395,0.276690982,240.130455,9.711229563,11.04064952,0.038448593,0.046580477,0.001824018,6.08E-07
155.85,38.29,17.12610796,34.20068656,-0.003252877,0.417638719,250.6497955,14.54239178,12.23585542,-0.167870166,0.33895549,0.071535608,4.65E-07
155.85,38.54,17.29640219,34.23144743,0.058332958,0.438985169,249.6614227,15.60038948,12.82442866,-0.137483707,0.358136992,0.073581937,6.63E-07
