Lon,Lat,SST,SSS,SSH,Chl,O2,Nppv,MLD,East,North,EKE,Up
147.86,34.99,24.27055083,34.37584602,1.096282866,0.116463996,218.7215118,3.477793694,20.85001257,0.10105312,-0.038999489,0.005866347,-1.74E-07
148.11,34.99,25.24807683,34.40572174,1.084259528,0.106411191,215.4384206,3.276454051,18.70295952,0.112434718,0.076186888,0.009223004,2.13E-08
148.11,35.24,21.38338259,34.44060813,1.088240796,0.140387744,229.9350281,4.069518566,27.46708043,0.29006883,-0.234370036,0.06953462,4.47E-08
148.11,35.49,21.68937757,34.44894621,1.03987013,0.147783145,228.7951965,4.535020113,24.59742875,0.595576271,-0.193274448,0.196033054,7.55E-07
148.11,35.74,21.85275269,34.40304354,0.875667897,0.190133601,227.6678314,6.121627331,21.93068971,1.094289005,0.028496238,0.599140231,1.60E-07
148.11,35.99,21.64124701,34.36807336,0.552334186,0.328034103,228.644104,12.5144558,23.85586781,1.548934698,0.289227534,1.241425633,-9.95E-07
148.11,36.24,20.88244205,34.26269701,0.146219072,0.452495366,233.4087219,18.08753967,18.10772419,1.492060079,0.424317102,1.20314414,-4.97E-07
148.11,36.49,19.38281208,34.20168135,-0.144566241,0.635025978,242.4283752,21.4414444,15.0072173,0.839313083,0.244005813,0.381992644,-1.76E-07
148.11,36.74,18.59590085,34.12818527,-0.308012736,0.73812449,245.967865,26.86948013,16.12241777,0.557588124,0.131881565,0.164148631,-3.35E-08
148.11,36.99,18.07908758,34.10972595,-0.364012649,0.738952696,246.0584412,28.55922127,16.76471127,0.103636981,0.014750541,0.005479101,5.95E-07
148.11,37.24,18.0654121,34.22697788,-0.329707361,0.789172053,246.7269745,32.34646988,16.1130387,-0.194410221,-0.080356991,0.02212629,3.91E-07
148.11,37.49,18.47422536,34.1913058,-0.260483162,0.784247398,250.2639618,31.91637611,17.68207285,-0.200364048,-0.031055378,0.020555094,7.46E-07
148.11,37.74,18.04278395,34.17492676,-0.21121948,0.74493444,252.0577545,28.57324982,19.5965235,-0.19945221,0.025953251,0.020227378,1.39E-07
148.11,37.99,17.39594714,34.18248028,-0.160610067,0.767083526,252.3750305,32.59206772,17.11692132,-0.144419988,0.062224498,0.012364511,6.05E-07
148.11,38.24,16.6477553,34.13181771,-0.128850655,0.785177827,254.007782,33.18531418,18.30161921,-0.052705889,0.12452973,0.009142782,1.21E-07
148.36,35.24,27.32714717,34.37414975,1.081922253,0.091970041,207.6474762,3.151929855,14.05584844,0.185160172,0.244570964,0.047049623,5.86E-07
148.36,38.24,16.50676579,34.23092228,-0.119530949,0.754166186,252.7848969,31.21984291,17.25874678,-0.092431839,-0.030452294,0.004735494,3.76E-07
148.61,35.24,27.22047679,34.35114119,1.115842766,0.087807573,208.8684692,3.030154467,14.23393472,0.249371267,0.24243155,0.060479543,4.83E-07
148.61,38.24,16.25196245,34.26661725,-0.126189247,0.728920043,249.8800201,29.63674736,20.69914797,-0.128460227,-0.05430531,0.009725548,-4.36E-07
148.61,38.49,16.38061629,34.28496509,-0.09113258,0.694807231,251.177124,29.24520111,20.39778603,-0.092604111,-0.023603674,0.004566327,3.19E-08
148.86,35.49,27.12271818,34.33295059,1.113795214,0.089311257,208.4403229,3.0795753,13.3147032,0.237905648,0.257276149,0.061395057,5.41E-07
148.86,38.49,15.88709259,34.22888629,-0.088785505,0.728892773,251.1568756,31.06877136,17.18041388,-0.14739962,0.027602816,0.011244282,-4.96E-07
149.11,35.49,27.04667515,34.34395345,1.14995416,0.088033505,208.7943878,3.051549196,13.625382,0.283755822,0.270622647,0.076876992,7.44E-07
149.11,35.74,27.28919008,34.30031035,1.092599445,0.089964814,207.9788971,2.982073069,14.80941084,0.427245431,0.240781691,0.120257241,-1.04E-07
149.11,38.49,15.28149043,34.15368907,-0.060000213,0.793245137,253.7888794,35.0371666,13.26418718,-0.191429721,0.131524324,0.026971993,2.65E-07
149.36,35.74,27.31973627,34.32327949,1.115358777,0.088935822,208.3156281,2.911390305,15.8857531,0.422730433,0.19250663,0.107879911,-1.84E-07
149.36,38.74,14.78799873,34.00405078,-0.004856164,0.824017167,258.334137,36.05483627,12.97255113,-0.027499661,0.026936152,0.000740894,-2.29E-07
149.61,35.74,27.2595075,34.3168051,1.133611374,0.087739654,208.7251282,2.839416742,15.85943678,0.337725788,0.196131792,0.076263194,-4.44E-07
149.61,35.99,27.42830298,34.28550127,1.068341401,0.088244572,208.0424347,2.8102808,16.21681012,0.429406961,0.298263782,0.136675811,-4.71E-07
149.61,38.74,14.74909412,33.99761497,-0.005657175,0.807202756,260.3792725,33.34588242,12.97929711,-0.058456203,0.019052574,0.001890064,-1.42E-06
149.86,35.99,27.42180655,34.25502777,1.114894986,0.08812739,208.5669556,2.835626364,18.1487147,0.343287822,0.335301307,0.115136748,-9.06E-07
149.86,37.99,17.24076176,34.19900386,-0.110050766,0.718515933,238.6394348,27.76743507,13.81770378,0.079044606,0.013881175,0.003220368,-2.13E-07
149.86,38.24,15.21322844,34.11203935,-0.090719999,0.857828796,244.6074982,35.54912186,16.12568675,-0.127806809,-0.02595085,0.008504014,3.21E-07
149.86,38.49,14.77051629,34.08877606,-0.050368564,0.805195808,256.8730164,31.71133804,14.72044097,-0.09785756,-0.038787183,0.005540274,2.04E-07
149.86,38.99,14.36140262,34.0053304,0.048920896,0.844164073,265.5444336,31.82791138,15.56447135,-0.25052116,0.024645459,0.031684125,-2.21E-07
150.11,34.99,20.76742978,34.4342893,1.07837771,0.100952625,228.6371918,3.003270388,14.40534019,0.057029118,-0.013437151,0.001716439,2.97E-07
150.11,35.24,20.14216529,34.43427065,1.03757143,0.097946621,229.3577728,2.876723289,13.1045866,0.041339877,-0.069513646,0.003270566,4.10E-09
150.11,35.99,27.44253413,34.24437544,1.170044925,0.090770297,208.9693604,3.032448292,19.1518152,0.277613617,0.375628306,0.109082972,-1.12E-07
150.11,36.74,21.78899744,34.370391,0.673908373,0.381312996,235.1522522,13.7404232,18.71368652,1.008074648,0.580372562,0.676523403,4.29E-07
150.11,36.99,21.80418269,34.36206373,0.408801231,0.538360715,238.3081818,16.66851473,20.01513195,1.262490431,0.602818343,0.978636022,-5.80E-07
150.11,37.24,20.51539146,34.24641291,0.123794672,0.698920846,240.5814056,21.51237297,21.83403863,1.066664166,0.519492924,0.703822671,-8.21E-08
150.11,37.49,19.43041399,34.18039703,-0.042140104,0.679182529,240.8326874,20.69398308,21.87029754,0.441325305,0.311336794,0.145849312,1.56E-07
150.11,37.74,19.53366237,34.26031748,-0.078225255,0.629157007,239.2899323,20.05858612,21.43881713,0.085060486,0.155689977,0.015737328,1.10E-06
150.11,37.99,16.99928135,34.22939809,-0.111586594,0.667200446,238.1438446,24.86429787,14.52300655,0.161770918,0.006762772,0.013107782,-3.73E-07
150.11,38.74,14.97712029,34.06908502,-0.020913632,0.819617867,264.6162415,30.00059128,18.12873522,-0.177947544,-0.054773068,0.017332709,-9.22E-07
150.11,38.99,14.20325438,34.03808721,0.0522659,0.848674834,265.3129272,31.32372665,16.96823173,-0.324524707,-0.016727211,0.052798043,-3.43E-07
150.36,34.99,20.29539638,34.39183553,1.062692616,0.149073824,229.5895538,5.038934708,12.35529635,0.10726382,-0.091017572,0.009894863,-4.60E-07
150.36,35.24,20.10949495,34.39199151,1.039947311,0.117979683,229.4169769,3.629920959,12.16464583,-0.103907538,0.126693525,0.013424013,-4.69E-07
150.36,36.24,27.38264381,34.2476298,1.176424477,0.09439636,208.8534088,3.221490622,18.44979986,0.363215552,0.414544592,0.151886378,2.16E-07
150.36,36.49,21.5570026,34.42944717,0.941922188,0.232688412,228.9987793,8.409737587,20.59890132,0.577368293,0.234582894,0.19419164,-5.01E-07
150.36,36.74,21.81542333,34.39935896,0.768730965,0.317459434,231.8136444,12.06400776,20.4012733,0.92740847,0.355060852,0.49307734,-2.00E-07
150.61,34.99,20.37037701,34.36326175,1.066996482,0.166765541,230.1885223,5.918293953,12.13263586,-0.098828143,0.145150714,0.015417866,-1.91E-07
150.61,35.24,20.42786068,34.38923391,1.086409357,0.140003294,229.8352966,4.542472363,12.8584138,-0.204124533,0.288247986,0.062376863,-1.12E-07
150.61,36.24,24.14146317,34.33705245,1.144150681,0.114438195,218.9751892,3.681415915,18.02097432,0.271488694,0.139845529,0.046631441,2.55E-08
150.61,36.49,21.37776799,34.4234386,0.979856114,0.182073802,228.426239,6.032397747,20.20236799,0.507735087,0.107239599,0.134647625,-3.13E-07
150.86,34.99,20.57305124,34.41670142,1.10832666,0.157871202,230.2140656,5.474849224,13.25864771,-0.213083999,0.305579378,0.069391773,-1.07E-06
150.86,35.49,20.45758777,34.39240011,1.170082026,0.124040782,230.6832428,3.67596674,14.28284878,-0.088969806,0.281515314,0.043583249,-3.17E-07
150.86,35.99,19.70068571,34.42760425,1.15345388,0.126580045,231.3064728,3.698406696,17.4263223,0.20549614,0.107065094,0.026845799,-3.75E-07
150.86,36.24,24.05189334,34.3347471,1.155582892,0.109972805,219.6917114,3.438814282,17.82635127,0.227266314,0.035182452,0.026443891,6.33E-09
150.86,36.49,27.20414077,34.28980509,1.169664582,0.097414233,208.7818146,3.405831099,15.48726866,0.50226245,0.173887961,0.141252296,-1.42E-07
151.11,34.99,20.68344561,34.4389428,1.163895276,0.15412429,230.3766174,5.186460018,15.53273922,-0.226658558,0.309436997,0.073562678,-1.67E-07
151.11,35.49,20.39474063,34.36869176,1.215007676,0.140324458,231.1875153,4.237323761,14.8045382,-0.087105904,0.191825951,0.022192317,-1.63E-08
151.11,35.74,20.11882634,34.42337969,1.209788124,0.146334082,232.3213043,4.203455448,17.48919296,0.069266022,0.173262983,0.017408922,-8.11E-07
151.11,35.99,19.72740915,34.41503143,1.163842148,0.129486442,231.7780304,3.761856794,16.68102529,0.302387427,0.02076665,0.045934705,-7.73E-07
151.11,36.49,27.30169529,34.2913564,1.173420601,0.09629792,209.0416107,3.356557608,15.33700148,0.498486668,0.066028601,0.126424367,1.49E-07
151.36,34.99,20.2107207,34.40349113,1.21346132,0.146238834,230.8176422,4.781729698,14.07837105,-0.192981311,0.312268227,0.067376616,1.07E-07
151.36,35.49,20.29798486,34.38000107,1.269366966,0.159983024,231.7624817,4.724522591,17.63415029,-0.003360877,0.157063769,0.012340162,-1.38E-06
151.36,35.74,20.27932916,34.44270508,1.226001581,0.142855629,232.4078979,4.085079193,19.36313509,0.179032634,0.054638544,0.017519027,1.65E-07
151.36,36.49,27.37181621,34.27722952,1.154624919,0.09610321,209.6805725,3.249839664,18.96128527,0.503165929,-0.082444378,0.129986514,2.94E-07
151.36,36.74,26.94506454,34.29843479,1.009140094,0.109672137,209.8082581,3.757858992,20.1875604,0.803361065,-0.229625951,0.349058539,-5.66E-07
151.61,34.99,19.7402846,34.38610331,1.281278412,0.144454181,231.2537689,4.648522377,11.51167944,-0.245182926,0.541156285,0.176482396,6.32E-08
151.61,35.24,19.66281361,34.22255283,1.302802669,0.154857472,231.3657379,4.483984947,14.85726367,-0.083049047,0.234209827,0.030875694,2.19E-08
151.61,35.49,20.15581957,34.32856708,1.287771477,0.157868057,231.8517609,4.506608486,16.02984492,0.09942712,0.047423773,0.006067383,-1.81E-06
151.61,35.74,20.18688414,34.45223406,1.205751936,0.132806942,232.4153748,3.665956974,20.13882637,0.317011534,-0.096579626,0.054911968,5.05E-07
151.61,35.99,20.31697252,34.41262351,1.123621358,0.123456843,231.5968933,3.469360828,18.4074706,0.340273586,-0.196379575,0.077175525,-6.78E-07
151.61,36.74,26.87323507,34.29902946,0.946107593,0.114031784,210.0254364,3.999087095,22.01782566,0.879818618,-0.404928906,0.46902411,-3.47E-07
151.86,34.99,19.67285294,34.39243592,1.323295381,0.149931528,231.6853485,4.552420139,13.86232392,-0.183698325,0.141579708,0.026894944,2.83E-06
151.86,35.24,19.66990089,34.33780204,1.330806255,0.155320421,231.5043945,4.461459637,17.0896848,0.164045608,0.050374622,0.014724282,1.21E-06
151.86,35.99,20.88913324,34.41576555,1.060256812,0.130068943,230.5940399,3.838017225,23.27386167,0.315348284,-0.321090115,0.101271701,1.97E-07
151.86,36.74,26.73853535,34.31145689,0.850384725,0.121795334,210.3139038,4.428036213,20.55781131,0.979084174,-0.555326452,0.633496644,1.61E-07
151.86,36.99,26.56954447,34.32191001,0.594762531,0.165055409,211.5850372,6.913807869,20.44493273,1.256997731,-0.695119321,1.031617083,-8.97E-07
151.86,37.99,16.8689802,34.28598616,-0.058689997,0.443434656,240.3281708,13.04129505,13.17534913,0.101708825,-0.019292517,0.005358443,-6.55E-08
151.86,38.24,16.34044117,34.32704332,-0.056498106,0.70486182,252.8544312,21.51678658,13.94473129,-0.030004642,0.088308634,0.004349347,9.71E-09
151.86,38.49,16.41374016,34.27538978,-0.045308416,0.755932391,261.2537842,20.29158974,14.40366469,-0.026581309,0.057762796,0.002021553,4.03E-07
151.86,38.74,16.50165007,34.28993225,-0.032388208,0.821485341,264.7487183,21.02602577,13.5217211,-0.104672515,0.077004822,0.008443039,3.60E-07
151.86,38.99,15.07503806,33.99496799,0.001203712,0.8636567,266.0308838,23.88930702,11.15721279,-0.169112653,0.013237834,0.014387165,-2.11E-07
151.86,39.24,15.17007309,33.99346542,0.043508778,0.890652239,267.3577271,28.30390167,11.48106681,-0.087230591,-0.072953778,0.006465715,1.23E-07
151.86,40.99,11.33627945,33.06415134,-0.241307548,0.757814825,301.342804,19.2461853,12.84147114,-0.175317229,0.242126021,0.04468057,-2.08E-07
152.11,34.99,19.6117452,34.39848624,1.318432622,0.155215219,232.0042572,4.414279461,17.35574034,-0.069176384,-0.280305091,0.041678158,-6.75E-07
152.11,35.99,21.08206092,34.43607712,0.963817861,0.148464754,229.3172607,4.717165947,26.02267202,0.389234857,-0.523827215,0.212949363,4.87E-07
152.11,36.24,21.4351315,34.40673192,0.858492778,0.157297522,229.1557617,5.052565575,25.3143461,0.513773527,-0.658576628,0.348843206,7.10E-07
152.11,36.49,21.60214,34.38948271,0.724010494,0.17413722,229.2620087,5.769727707,26.32045449,0.633181969,-0.757384333,0.487275217,1.00E-06
152.11,36.74,21.71221627,34.39445665,0.562229186,0.205980912,229.765976,7.184989452,24.6876083,0.746025536,-0.783865843,0.58549988,7.75E-07
152.11,36.99,23.9942325,34.30205854,0.418999539,0.21312654,221.6170502,8.459849834,20.72296821,1.017245193,-0.732086572,0.785369266,-2.54E-07
152.11,37.24,20.94211197,34.30180613,0.197884403,0.297571063,232.6296539,11.0744133,17.79448933,0.713659671,-0.536826392,0.39874635,3.42E-07
152.11,37.49,19.52608426,34.29465527,0.023508984,0.361260742,235.5663605,13.0624094,12.2410272,0.675686826,-0.459533201,0.333861725,-1.09E-07
152.11,37.74,17.0647761,34.32640203,-0.084534716,0.479871124,241.216629,15.83391285,11.71790907,0.080789932,-0.069609968,0.00568628,-7.72E-07
152.11,37.99,16.94418557,34.35242144,-0.067286777,0.577969521,246.8285065,17.53347445,13.04348543,0.006323848,0.069004072,0.002400776,3.71E-08
152.11,38.74,16.37781175,34.25879669,-0.034587254,0.758711398,260.9395752,20.307024,13.04239241,-0.094759161,0.046358643,0.005564211,2.78E-07
152.11,38.99,14.90990067,33.96257909,-0.01057315,0.842621565,265.6958618,23.69371223,11.22843255,-0.136003557,0.030471071,0.009712727,2.64E-07
152.11,39.24,14.76073964,33.92904324,0.021972542,0.885903478,268.0586853,27.96828842,10.89954249,-0.114864804,-0.018888951,0.006775358,4.85E-07
152.11,39.49,14.93383312,33.90590244,-0.00887189,0.933203518,272.3190613,31.51784897,10.93865098,0.285523592,0.243244247,0.070345743,7.99E-07
152.11,39.74,13.21574741,33.5137007,-0.121631516,0.98083508,277.8733826,32.57736588,10.48491955,0.301726303,0.322286581,0.097453701,-3.33E-07
152.11,39.99,12.85649077,33.4551612,-0.178995914,0.971821249,286.4718628,29.41308594,10.65175279,0.080328888,0.177301308,0.018944242,1.96E-07
152.11,40.24,12.28867202,33.3082695,-0.204202683,0.82119447,297.8383484,24.95062065,11.74809827,0.051184393,0.19325761,0.019984173,1.32E-07
152.11,40.49,12.13662974,33.22969098,-0.222005149,0.707296431,304.1546021,22.31577682,11.12279987,0.036112949,0.266162907,0.036073419,-1.19E-07
152.11,40.74,12.0324493,33.20736821,-0.229224907,0.717669308,302.8297119,23.17858505,10.80251641,-0.026219811,0.318020004,0.050912101,-1.05E-07
152.11,40.99,12.39395772,33.33006562,-0.186972191,0.753723502,293.3280792,21.920434,12.01418718,-0.256781862,0.412532174,0.11805986,-5.01E-07
152.11,41.24,14.46265274,33.80081304,-0.081370704,0.775304496,281.6917725,20.78709412,15.71631633,-0.490997285,0.526290966,0.259030257,1.34E-06
152.36,36.99,25.94952308,34.11195501,0.32812699,0.180631727,212.9438171,8.357392311,20.51911651,1.074325959,-0.654404107,0.791210501,-5.83E-07
152.36,37.24,24.95195198,33.93315379,0.122888292,0.183673486,213.8335571,8.678603172,15.56025685,0.594321185,-0.241894831,0.20586539,-4.34E-07
152.36,41.24,14.91990238,33.96137619,0.006299344,0.781024635,270.3472595,21.84377861,16.32854896,-0.344798032,0.441146337,0.156747887,6.20E-07
152.61,37.24,25.10672527,34.00876066,0.092861497,0.177751526,214.2567291,8.28763485,14.43005096,0.428506325,-0.141459684,0.101814256,-3.09E-07
152.61,41.24,14.59443876,33.8850814,0.062490349,0.751297593,266.9211731,20.23546791,17.44696681,-0.223763666,0.274218417,0.062632959,-2.39E-07
152.61,41.49,14.14533117,33.72166697,0.096778774,0.751897931,266.7983093,20.99595261,16.57105298,-0.125595354,0.19993116,0.027873331,4.71E-08
152.86,37.24,25.47620116,34.07433785,0.075024686,0.169751465,214.7946167,7.77557373,16.30626106,0.405421568,-0.090915389,0.086316128,-5.84E-07
152.86,37.49,25.2423723,33.86542002,-0.013748725,0.155755103,216.4773865,6.757601261,15.30840672,0.284514086,-0.041519403,0.041336063,-1.41E-07
152.86,41.49,13.90887684,33.6931911,0.107270074,0.751452386,266.4877014,20.60799599,16.73241064,-0.116590559,0.063152059,0.00879077,8.94E-09
153.11,37.49,25.42118263,33.78349686,0.006835373,0.157951936,217.0334625,6.714785099,14.89741887,0.21579174,0.208764767,0.045074401,-1.15E-07
153.11,41.49,13.93266445,33.70442454,0.093731975,0.783866346,266.8218994,21.3774662,16.72920609,-0.098083123,-0.035996345,0.005458018,-3.40E-07
153.11,41.74,14.0418396,33.69436179,0.104289471,0.774565578,267.3487244,22.43306541,16.18058968,-0.003673191,-0.011755935,7.58E-05,3.82E-07
153.36,37.49,25.8368721,33.91755888,0.095129892,0.162671655,217.7426453,6.697787762,16.60281065,0.275753889,0.696436385,0.280531923,-1.69E-08
153.36,37.74,25.67079311,33.69370736,0.031828689,0.183096752,219.5454254,7.252157688,17.7421502,0.30556739,0.474394865,0.159210959,-2.85E-07
153.36,41.74,13.98753537,33.72291946,0.08573269,0.793513179,269.6974487,22.42325401,16.10461489,-0.037161544,-0.036807504,0.001367886,-3.93E-08
153.61,37.74,25.92413923,33.95164108,0.175050511,0.174085617,218.9159393,6.754191875,14.28738499,0.527315196,1.050142692,0.690430495,-4.32E-08
153.61,41.74,14.19603909,33.80682543,0.071499109,0.809730828,273.9220276,22.60266685,17.40990554,-0.061905962,-0.017129749,0.002062888,-4.86E-07
153.86,35.74,19.38566356,34.15544001,-0.20328612,0.237689465,239.895874,8.247764587,10.46023337,-0.56450661,-0.021066711,0.15955576,-4.06E-07
153.86,35.99,20.18011051,34.23125373,-0.040735784,0.268296361,239.2698975,9.789746284,12.3773134,-0.622075293,0.062182959,0.195422195,-7.94E-07
153.86,36.49,20.45969518,34.42657004,0.283327257,0.43515867,237.5822144,19.6172924,16.17855083,-0.795502166,0.392762985,0.393543229,8.14E-07
153.86,36.74,20.84906451,34.50154156,0.427522017,0.445625633,236.7658081,20.89864159,18.90838623,-0.575987717,0.605758693,0.349352722,7.83E-07
153.86,36.99,20.98819775,34.48804983,0.497715463,0.426296681,235.7806702,20.44201851,19.11440319,-0.235658304,0.782980058,0.334296304,1.67E-07
153.86,37.74,26.17733532,34.09213172,0.370598498,0.149574474,217.4079132,5.664381981,14.13837698,0.518207735,1.009214282,0.643526362,3.36E-07
153.86,37.99,25.71910678,33.97917112,0.21539764,0.156640895,218.7996445,6.152567387,13.10507096,0.858783219,1.121220671,0.997322205,1.08E-06
153.86,38.99,15.60983902,34.04185528,-0.124425808,0.614868104,260.9480591,21.73915291,21.82021989,0.03311971,-0.034960533,0.001159577,-1.40E-07
153.86,39.24,16.16970211,34.13543277,-0.117674535,0.606012464,263.1105652,21.6766758,19.86829673,-0.11605626,-0.020193344,0.006938413,-1.09E-07
153.86,41.99,14.20219496,33.85446845,0.059277179,0.814058542,279.8274841,23.61629105,17.14292971,0.153386865,0.121272221,0.019117241,1.93E-07
154.11,34.99,22.60943731,34.49541728,0.190679707,0.252883315,231.6335144,10.14050674,13.45149559,1.342464977,0.22089917,0.925504329,8.71E-07
154.11,35.24,19.74251853,34.22911538,-0.133557961,0.265374362,235.00177,10.14009953,10.46077167,0.802637421,0.214795074,0.345181877,-1.37E-07
154.11,35.49,18.79565345,34.13189867,-0.260688581,0.242217928,237.8752747,8.766283035,10.50322586,0.089344328,0.103298755,0.009326521,1.98E-07
154.11,35.74,19.43322563,34.15430535,-0.192761874,0.238995671,239.5370789,8.370038986,10.47053369,-0.627672993,0.141864137,0.20704941,-5.47E-07
154.11,35.99,19.9338896,34.21658749,-0.038221429,0.308891535,238.7904358,11.19551563,12.21741507,-0.627346595,0.136775197,0.206135603,8.66E-07
154.11,36.24,20.0126862,34.32920965,0.135056036,0.411624789,237.8401184,17.82259941,14.17363686,-0.855281154,0.221266041,0.390232257,-2.33E-07
154.11,36.49,20.71737035,34.46495268,0.347170098,0.446822107,237.3113708,20.16221809,18.39928966,-0.922989892,0.364494559,0.492383312,6.20E-07
154.11,36.99,20.95932198,34.49622599,0.609149496,0.389190853,234.6931305,18.09920311,21.31028303,-0.309303017,0.585854232,0.219446769,6.15E-07
154.11,37.24,21.00827175,34.50452974,0.616791983,0.376454592,234.711441,17.87821007,20.93800884,0.083084898,0.709068616,0.254840701,1.46E-08
154.11,37.49,20.90967454,34.47195731,0.533420622,0.405795127,235.7141418,20.15623474,16.81545247,0.490381873,0.763834079,0.411958441,-4.26E-08
154.11,37.74,20.33082252,34.3861671,0.351061958,0.420395032,237.0175934,20.53547001,17.70707962,0.793090969,0.771808392,0.61234074,3.91E-07
154.11,37.99,22.45900938,34.19884025,0.261991744,0.267177589,228.6053467,10.82599878,19.10956674,0.826875036,0.714307749,0.596978942,-1.40E-07
154.11,38.24,18.34293895,34.39161809,-0.007658782,0.439250261,245.2305908,18.00473022,27.39960649,0.341369785,0.165608524,0.071979757,-6.74E-07
154.11,38.49,18.00217417,34.3589948,-0.06353738,0.469617903,247.7928009,18.61593819,27.66636827,0.091218754,0.063483527,0.00617551,3.45E-08
154.11,38.74,17.12605307,34.30867386,-0.085740825,0.590540946,253.8206329,21.65177345,25.03443146,0.129738136,0.067332515,0.010682826,4.32E-08
154.11,38.99,15.81317668,34.11528566,-0.114760144,0.607001841,259.9877014,21.16238022,24.7754968,0.061595678,0.070749343,0.004399749,2.53E-07
154.11,39.49,16.0176843,34.09875997,-0.097132261,0.539089143,256.2166748,21.06847382,22.58732732,-0.00648486,0.001667799,2.24E-05,-7.58E-08
154.11,39.74,15.23496448,33.97956933,-0.089546026,0.503052831,253.743988,20.24761009,20.77739652,-0.093237787,-0.046666484,0.005435523,-1.88E-07
154.11,39.99,15.5532056,34.01164118,-0.060482259,0.527192295,253.9893341,20.82954407,21.81276109,-0.16594227,-0.117535292,0.020675691,-7.26E-08
154.11,40.24,14.36648252,33.79654524,-0.024344425,0.67735678,263.5354309,23.62867928,16.13121944,-0.211386353,-0.145863207,0.032980133,-2.53E-07
154.11,40.49,14.27910858,33.7295706,0.00095355,0.685246885,269.4147949,23.64821625,12.78551409,-0.034613809,-0.230793719,0.027231928,2.61E-07
154.11,40.74,13.92584917,33.77699322,-0.028178324,0.630067408,274.6318665,20.53183174,14.12322998,0.077615359,-0.385983464,0.077503689,3.75E-07
154.11,40.99,13.28877889,33.79128223,-0.040021476,0.62632069,275.5898285,17.80527353,13.93411917,0.013694968,-0.31431368,0.049490321,-7.40E-07
154.11,41.24,13.30893781,33.82606718,-0.029240357,0.6619187,274.8760376,15.67359447,15.15903653,-0.11742607,-0.188269668,0.024617175,-1.03E-06
154.11,41.49,13.86573188,33.89516576,-0.004097751,0.71389997,273.6444702,17.4042244,16.80674638,-0.152125579,-0.131820023,0.020259355,-3.41E-07
154.11,41.74,14.21548971,33.98317167,0.042235966,0.78349781,273.5205994,21.04042244,16.41119226,-0.227755975,-0.069160242,0.028327962,6.16E-08
154.11,41.99,14.33382776,33.94429779,0.069743969,0.822879374,275.2862854,24.16843987,16.88089699,0.051088895,0.10456442,0.006771897,-1.80E-07
154.36,34.99,23.02032047,34.54741414,0.251293163,0.247949034,231.5471497,9.792582512,16.73651685,1.307781272,0.336217254,0.911666949,1.13E-06
154.36,37.74,20.63626183,34.45835665,0.492480384,0.416429669,236.710556,20.97821236,18.43733385,0.796262072,0.631722715,0.516553438,1.43E-07
